time_us,input_abs2,output_abs2,rho_sg_abs2_norm,Omega_c
3.3743435858964745,8.801141787091898e+19,,,4671145.265877699
3.3758439609902475,8.536316474094348e+19,,,4765416.6133222515
3.377344336084021,8.279136755968328e+19,,,4859687.960766805
3.3788447111777944,8.029392050429662e+19,,,4953959.308211359
3.380345086271568,7.786877266583563e+19,,,5048230.655655912
3.3818454613653413,7.551392670791616e+19,,,5142502.003100466
3.3833458364591147,7.32274375555824e+19,,,5236773.350545019
3.384846211552888,7.1007411113759e+19,,,5331044.697989573
3.386346586646662,6.885200301468988e+19,,,5425316.045434153
3.3878469617404354,6.675941739377802e+19,,,5519587.392878706
3.389347336834209,6.472790569323989e+19,,,5613858.7403232595
3.3908477119279823,6.275576549301589e+19,,,5708130.087767812
3.3923480870217557,6.084133936836942e+19,,,5802401.435212367
3.393848462115529,5.898301377363074e+19,,,5896672.78265692
3.3953488372093026,5.717921795154465e+19,,,5990944.130101474
3.396849212303076,5.542842286769138e+19,,,6085215.477546027
3.3983495873968494,5.372914016946214e+19,,,6179486.82499058
3.399849962490623,5.207992116907773e+19,,,6273758.172435134
3.4013503375843963,5.0479355850147185e+19,,,6368029.519879687
3.4028507126781697,4.892607189727648e+19,,,6462300.867324241
3.404351087771943,4.741873374823989e+19,,,6556572.214768794
3.4058514628657166,4.595604166824222e+19,,,6650843.562213348
3.40735183795949,4.453673084580324e+19,,,6745114.909657901
3.4088522130532635,4.315957050980717e+19,,,6839386.257102454
3.410352588147037,4.182336306726944e+19,,,6933657.604547008
3.4118529632408103,4.052694326137627e+19,,,7027928.951991562
3.413353338334584,3.926917734936705e+19,,,7122200.299436142
3.4148537134283576,3.804896229983441e+19,,,7216471.646880695
3.416354088522131,3.6865225009021542e+19,,,7310742.9943252485
3.4178544636159045,3.5716921535713636e+19,,,7405014.341769802
3.419354838709678,3.4603036354316767e+19,,,7499285.689214355
3.4208552138034514,3.3522581625733538e+19,,,7593557.036658909
3.422355588897225,3.247459648564681e+19,,,7687828.384103462
3.4238559639909982,3.1458146349835702e+19,,,7782099.731548016
3.4253563390847717,3.0472322236148564e+19,,,7876371.078992569
3.4268567141785446,2.951624010277084e+19,,,7970642.426437124
3.428357089272318,2.858904020242958e+19,,,8064913.773881676
3.4298574643660915,2.7689886452183323e+19,,,8159185.12132623
3.431357839459865,2.6817965818454667e+19,,,8253456.468770782
3.4328582145536384,2.5972487716967444e+19,,,8347727.816215336
3.434358589647412,2.5152683427258343e+19,,,8441999.163659891
3.4358589647411852,2.435780552143877e+19,,,8536270.511104444
3.4373593398349587,2.3587127306889495e+19,,,8630541.858548997
3.438859714928732,2.283994228257664e+19,,,8724813.20599355
3.440360090022506,2.2115563608683274e+19,,,8819084.55343813
3.4418604651162794,2.1413323589259158e+19,,,8913355.900882684
3.443360840210053,2.073257316759154e+19,,,9007627.248327237
3.4448612153038263,2.007268143401545e+19,,,9101898.595771791
3.4463615903975997,1.943303514587667e+19,,,9196169.943216344
3.447861965491373,1.8813038259374772e+19,,,9290441.290660897
3.4493623405851466,1.8212111473014307e+19,,,9384712.638105452
3.45086271567892,1.7629691782400385e+19,,,9478983.985550005
3.4523630907726934,1.7065232046118377e+19,,,9573255.332994558
3.453863465866467,1.6518200562444538e+19,,,9667526.68043911
3.4553638409602403,1.5988080656638028e+19,,,9761798.027883666
3.4568642160540137,1.5474370278570582e+19,,,9856069.375328219
3.458364591147787,1.4976581610455708e+19,,,9950340.722772771
3.4598649662415606,1.4494240684442857e+19,,,10044612.070217326
3.461365341335334,1.4026887009848293e+19,,,10138883.41766188
3.4628657164291075,1.3574073209798218e+19,,,10233154.765106432
3.464366091522881,1.3135364667064412e+19,,,10327426.112550985
3.4658664666166543,1.2710339178878255e+19,,,10421697.45999554
3.467366841710428,1.2298586620511822e+19,,,10515968.80744012
3.4688672168042016,1.1899708617421664e+19,,,10610240.154884672
3.470367591897975,1.1513318225751343e+19,,,10704511.502329227
3.4718679669917485,1.1139039620997982e+19,,,10798782.84977378
3.473368342085522,1.077650779464824e+19,,,10893054.197218332
3.4748687171792954,1.042536825859524e+19,,,10987325.544662887
3.476369092273069,1.0085276757151494e+19,,,11081596.89210744
3.477869467366842,9.755898986476857e+18,,,11175868.239551995
3.479369842460615,9.436910321244707e+18,,,11270139.586996546
3.4808702175543886,9.127995548372721e+18,,,11364410.9344411
3.482370592648162,8.828848607649559e+18,,,11458682.281885654
3.4838709677419355,8.539172339090781e+18,,,11552953.629330207
3.485371342835709,8.258678236862603e+18,,,11647224.976774761
3.4868717179294824,7.987086209614592e+18,,,11741496.324219314
3.488372093023256,7.724124347066047e+18,,,11835767.67166387
3.4898724681170292,7.469528692694954e+18,,,11930039.01910842
3.4913728432108027,7.223043022380305e+18,,,12024310.366552975
3.492873218304576,6.984418628853532e+18,,,12118581.713997528
3.49437359339835,6.753414111816547e+18,,,12212853.061442107
3.4958739684921234,6.529795173588458e+18,,,12307124.408886662
3.497374343585897,6.313334420144296e+18,,,12401395.756331215
3.4988747186796703,6.103811167414309e+18,,,12495667.10377577
3.5003750937734437,5.901011252713545e+18,,,12589938.451220322
3.501875468867217,5.704726851175137e+18,,,12684209.798664875
3.5033758439609906,5.514756297063811e+18,,,12778481.14610943
3.504876219054764,5.330903909848164e+18,,,12872752.493553981
3.5063765941485374,5.15297982491374e+18,,,12967023.840998536
3.507876969242311,4.980799828801204e+18,,,13061295.188443089
3.5093773443360843,4.814185198856682e+18,,,13155566.535887644
3.5108777194298577,4.65296254718407e+18,,,13249837.883332197
3.512378094523631,4.496963668791118e+18,,,13344109.23077675
3.5138784696174046,4.3460253938243374e+18,,,13438380.578221304
3.515378844711178,4.199989443789563e+18,,,13532651.925665855
3.5168792198049514,4.0587022916576957e+18,,,13626923.27311041
3.518379594898725,3.9220150257574753e+18,,,13721194.620554963
3.5198799699924983,3.789783217359235e+18,,,13815465.967999518
3.5213803450862717,3.661866791856012e+18,,,13909737.31544407
3.5228807201800456,3.5381299034505e+18,,,14004008.66288865
3.524381095273819,3.41844081325856e+18,,,14098280.010333205
3.5258814703675925,3.302671770741683e+18,,,14192551.357777758
3.527381845461366,3.190698898383739e+18,,,14286822.70522231
3.5288822205551393,3.082402079528301e+18,,,14381094.052666865
3.5303825956489128,2.977664849295623e+18,,,14475365.400111418
3.5318829707426858,2.8763742884997417e+18,,,14569636.747555971
3.533383345836459,2.7784209204885315e+18,,,14663908.095000524
3.5348837209302326,2.683698610830849e+18,,,14758179.442445079
3.536384096024006,2.5921044697771884e+18,,,14852450.789889632
3.5378844711177795,2.5035387574217994e+18,,,14946722.137334185
3.539384846211553,2.417904791495881e+18,,,15040993.48477874
3.5408852213053263,2.3351088577234755e+18,,,15135264.832223292
3.5423855963991,2.255060122672879e+18,,,15229536.179667845
3.543885971492873,2.1776705490384274e+18,,,15323807.527112398
3.5453863465866466,2.102854813288887e+18,,,15418078.874556953
3.54688672168042,2.0305302256201715e+18,,,15512350.222001506
3.5483870967741935,1.9606166521519094e+18,,,15606621.569446059
3.5498874718679674,1.8930364393084252e+18,,,15700892.91689064
3.551387846961741,1.827714340326682e+18,,,15795164.264335195
3.5528882220555142,1.764577443834471e+18,,,15889435.611779748
3.5543885971492877,1.703555104444383e+18,,,15983706.959224299
3.555888972243061,1.644578875309597e+18,,,16077978.306668853
3.5573893473368345,1.5875824425893757e+18,,,16172249.654113406
3.558889722430608,1.5325015617733268e+18,,,16266521.001557961
3.5603900975243814,1.4792739958146117e+18,,,16360792.349002516
3.561890472618155,1.4278394550237942e+18,,,16455063.696447067
3.5633908477119283,1.378139538675928e+18,,,16549335.04389162
3.5648912228057017,1.3301176782848433e+18,,,16643606.391336175
3.566391597899475,1.2837190824997742e+18,,,16737877.73878073
3.5678919729932486,1.2388906835804808e+18,,,16832149.08622528
3.569392348087022,1.195581085408094e+18,,,16926420.433669835
3.5708927231807954,1.1537405129902671e+18,,,17020691.78111439
3.572393098274569,1.1133207634198228e+18,,,17114963.12855894
3.5738934733683423,1.074275158247541e+18,,,17209234.476003498
3.5753938484621157,1.0365584972305126e+18,,,17303505.823448047
3.5768942235558896,1.0001270134183831e+18,,,17397777.17089263
3.578394598649663,9.649383295411208e+17,,,17492048.518337183
3.5798949737434365,9.30951415662365e+17,,,17586319.865781736
3.58139534883721,8.98126548063867e+17,,,17680591.21322629
3.5828957239309833,8.664252693269844e+17,,,17774862.56067084
3.5843960990247563,8.358103495783539e+17,,,17869133.9081154
3.5858964741185297,8.062457488675052e+17,,,17963405.25555995
3.587396849212303,7.776965806452152e+17,,,18057676.6030045
3.5888972243060766,7.501290763120422e+17,,,18151947.950449057
3.59039759939985,7.235105508073123e+17,,,18246219.29789361
3.5918979744936235,6.978093692097318e+17,,,18340490.645338163
3.593398349587397,6.729949143213021e+17,,,18434761.992782716
3.5948987246811703,6.490375552072095e+17,,,18529033.34022727
3.5963990997749438,6.259086166649393e+17,,,18623304.68767182
3.597899474868717,6.035803495965068e+17,,,18717576.03511638
3.5993998499624906,5.820259022586222e+17,,,18811847.38256093
3.600900225056264,5.612192923659332e+17,,,18906118.730005484
3.6024006001500375,5.411353800234691e+17,,,19000390.077450037
3.6039009752438114,5.217498414648431e+17,,,19094661.42489462
3.605401350337585,5.030391435734233e+17,,,19188932.77233917
3.6069017254313582,4.8498051916431597e+17,,,19283204.119783726
3.6084021005251317,4.6755194300563565e+17,,,19377475.46722828
3.609902475618905,4.50732108558023e+17,,,19471746.81467283
3.6114028507126785,4.345004054119395e+17,,,19566018.162117388
3.612903225806452,4.188368974029385e+17,,,19660289.509561937
3.6144036009002254,4.037223013854442e+17,,,19754560.85700649
3.615903975993999,3.891379666463014e+17,,,19848832.204451047
