time_us,output_co_abs2,output_counter_abs2
1.0418060200668895,1.9804426157860664e+24,1.9804426157860664e+24
1.0535117056856187,2.2580848096259385e+24,2.2580848096259385e+24
1.0652173913043477,2.559004140306322e+24,2.559004140306322e+24
1.0769230769230769,2.8824069566798506e+24,2.8824069566798506e+24
1.0886287625418059,3.2269622509694236e+24,3.2269622509694236e+24
1.100334448160535,3.5907681922736223e+24,3.5907681922736223e+24
1.112040133779264,3.9713328529106044e+24,3.9713328529106044e+24
1.1237458193979932,4.365571555841208e+24,4.365571555841208e+24
1.1354515050167222,4.769822810284361e+24,4.769822810284361e+24
1.1471571906354514,5.179884189737336e+24,5.179884189737336e+24
1.1588628762541804,5.59106876042264e+24,5.59106876042264e+24
1.1705685618729096,5.998281817567296e+24,5.998281817567296e+24
1.1822742474916386,6.396116770172216e+24,6.396116770172216e+24
1.1939799331103678,6.778968078029995e+24,6.778968078029995e+24
1.2056856187290967,7.141158238865258e+24,7.141158238865258e+24
1.217391304347826,7.477075001873334e+24,7.477075001873334e+24
1.229096989966555,7.781314298492186e+24,7.781314298492186e+24
1.2408026755852841,8.048823878798129e+24,8.048823878798129e+24
1.252508361204013,8.275042360759675e+24,8.275042360759675e+24
1.2642140468227423,8.456028366384234e+24,8.456028366384234e+24
1.2759197324414715,8.588574646203015e+24,8.588574646203015e+24
1.2876254180602007,8.670302578738167e+24,8.670302578738167e+24
1.2993311036789297,8.699733155894506e+24,8.699733155894506e+24
1.3110367892976589,8.676331494826001e+24,8.676331494826001e+24
1.3227424749163879,8.600523004736099e+24,8.600523004736099e+24
1.334448160535117,8.473680525946227e+24,8.473680525946227e+24
1.346153846153846,8.298082984428244e+24,8.298082984428244e+24
1.3578595317725752,8.076847301421479e+24,8.076847301421479e+24
1.3695652173913042,7.813836400264905e+24,7.813836400264905e+24
1.3812709030100334,7.513547102876576e+24,7.513547102876576e+24
1.3929765886287624,7.180982458054308e+24,7.180982458054308e+24
1.4046822742474916,6.821513557536656e+24,6.821513557536656e+24
1.4163879598662206,6.440736153077446e+24,6.440736153077446e+24
1.4280936454849498,6.044327384012602e+24,6.044327384012602e+24
1.4397993311036787,5.63790767087578e+24,5.63790767087578e+24
1.451505016722408,5.226912351719736e+24,5.226912351719736e+24
1.463210702341137,4.8164769710341295e+24,4.8164769710341295e+24
1.4749163879598661,4.41133932254923e+24,4.41133932254923e+24
1.486622073578595,4.0157604482622084e+24,4.0157604482622084e+24
1.4983277591973243,3.633465860008913e+24,3.633465860008913e+24
1.5100334448160535,3.267607328404109e+24,3.267607328404109e+24
1.5217391304347825,2.920744723697602e+24,2.920744723697602e+24
1.5334448160535117,2.5948466333194686e+24,2.5948466333194686e+24
1.5451505016722407,2.2913078516187244e+24,2.2913078516187244e+24
1.5568561872909699,2.010981358228682e+24,2.010981358228682e+24
1.5685618729096988,1.7542220817670404e+24,1.7542220817670404e+24
1.580267558528428,1.5209395843118204e+24,1.5209395843118204e+24
