time_us,output_euler_abs2,output_rk4_abs2
0.8275862068965517,inf,2.653361621462172e+18
0.8342602892102337,inf,1.7806730856949496e+18
0.8409343715239155,inf,2.2944200665811005e+17
0.8476084538375973,inf,1.8130464268135537e+19
0.8542825361512792,inf,6.169481932598934e+18
0.8609566184649611,inf,3.679466840849895e+18
0.8676307007786429,inf,1.1920105332069214e+17
0.8743047830923248,inf,4.3123914024408294e+17
0.8809788654060067,inf,7.343745511717406e+18
0.8876529477196886,inf,5.606630320150169e+16
0.8943270300333704,inf,1.5458865017396713e+19
0.9010011123470523,inf,6146268839123794.0
0.9076751946607342,inf,4.3473477947208847e+18
0.914349276974416,inf,1.1750308682581688e+18
0.9210233592880979,inf,2.0369856131677092e+18
0.9276974416017798,inf,2.83391460652504e+18
0.9343715239154616,inf,3.84302903240253e+16
0.9410456062291435,inf,2.4545726811439683e+18
0.9477196885428254,inf,3.494661548824359e+17
0.9543937708565072,inf,4.5351028691323904e+17
0.9610678531701892,inf,1.9211491069815587e+17
0.967741935483871,inf,6.028613493057971e+17
0.9744160177975528,inf,2.0592523221774806e+17
0.9810901001112348,inf,7268426591546698.0
0.9877641824249166,inf,2.457055845895102e+18
0.9944382647385984,inf,2.848601352787859e+18
1.0011123470522805,inf,5.7958969015670024e+16
1.0077864293659622,inf,4.830555209798933e+17
1.014460511679644,inf,3.721700173756608e+17
1.021134593993326,inf,9.838785597546675e+16
1.0278086763070078,inf,2.5998236072896784e+16
1.0344827586206895,inf,5.332806914166983e+17
1.0411568409343717,inf,8.439077188846966e+16
1.0478309232480534,inf,9.916105579158582e+17
1.0545050055617353,inf,1.6800195404560618e+17
1.0611790878754173,inf,4.192846012670026e+18
1.067853170189099,inf,2.4632500714778204e+18
1.074527252502781,inf,1.557805005912997e+16
1.0812013348164629,inf,2.8157017882830922e+17
1.0878754171301446,inf,1.913391234514499e+17
1.0945494994438265,inf,1.4236140284120678e+18
1.1012235817575085,inf,4.4820824033025295e+18
1.1078976640711902,inf,9.922831570180975e+18
1.114571746384872,inf,1.8008516972185295e+19
1.121245828698554,inf,2.9170116645246054e+19
1.1279199110122358,inf,4.3892228700812075e+19
1.1345939933259177,inf,6.2718707486165795e+19
1.1412680756395996,inf,8.625880306197001e+19
1.1479421579532814,inf,1.151938400601347e+20
1.1546162402669633,inf,1.5028447362961808e+20
1.1612903225806452,inf,1.9237856179116474e+20
1.1679644048943272,inf,2.4241969508828948e+20
1.174638487208009,inf,3.014564259233419e+20
1.1813125695216908,inf,3.706522413850226e+20
1.1879866518353728,inf,4.5129632468583036e+20
1.1946607341490545,inf,5.448151515118143e+20
1.2013348164627364,inf,6.527849686176764e+20
1.2080088987764184,inf,7.769452028507402e+20
1.2146829810901,inf,9.192128494293233e+20
1.221357063403782,inf,1.0816978887036189e+21
1.228031145717464,inf,1.266719780758187e+21
1.2347052280311457,inf,1.476825087040487e+21
1.2413793103448276,inf,1.7148062676836145e+21
1.2480533926585096,inf,1.9837217022963414e+21
1.2547274749721913,inf,2.286916980680939e+21
1.2614015572858732,inf,2.6280475081693064e+21
1.2680756395995552,inf,3.011102467999281e+21
1.2747497219132369,inf,3.440430180344575e+21
1.281423804226919,inf,3.920764894221488e+21
1.2880978865406008,inf,4.4572550444792645e+21
1.2947719688542825,inf,5.055493001401009e+21
1.3014460511679646,inf,5.721546335050621e+21
1.3081201334816464,inf,6.46199061036464e+21
1.314794215795328,inf,7.28394372206225e+21
1.3214682981090102,inf,8.195101770697574e+21
1.328142380422692,inf,9.203776472571703e+21
1.3348164627363737,inf,1.0318934086726042e+22
1.3414905450500558,inf,1.1550235831825913e+22
1.3481646273637375,inf,1.2908079754393483e+22
1.3548387096774193,inf,1.4403643997542475e+22
1.3615127919911014,inf,1.6048931406092322e+22
1.3681868743047831,inf,1.785681538969356e+22
1.3748609566184649,inf,1.98410869503808e+22
1.381535038932147,inf,2.201650276479246e+22
1.3882091212458287,inf,2.4398834194182327e+22
1.3948832035595105,inf,2.7004917077322125e+22
1.4015572858731926,inf,2.9852702142496365e+22
1.4082313681868743,inf,3.2961305855072647e+22
1.4149054505005563,inf,3.6351061496653884e+22
1.4215795328142382,inf,4.004357025065508e+22
1.42825361512792,inf,4.406175204738997e+22
1.4349276974416019,inf,4.842989589949286e+22
1.4416017797552838,inf,5.317370943586133e+22
1.4482758620689655,inf,5.832036731941116e+22
1.4549499443826475,inf,6.389855821092058e+22
1.4616240266963294,inf,6.993852991827715e+22
1.4682981090100111,inf,7.647213234768797e+22
1.474972191323693,inf,8.353285785105486e+22
1.481646273637375,inf,9.115587854195097e+22
1.4883203559510567,inf,9.937808013169961e+22
1.4949944382647387,inf,1.0823809181710877e+23
1.5016685205784206,inf,1.1777631173277154e+23
1.5083426028921023,inf,1.2803492746369403e+23
1.5150166852057843,inf,1.3905793109862184e+23
1.5216907675194662,inf,1.5089112829108768e+23
1.5283648498331481,inf,1.635821407841484e+23
1.5350389321468298,inf,1.7718040184627083e+23
1.5417130144605116,inf,1.9173714406020793e+23
1.5483870967741937,inf,2.073053789041518e+23
1.5550611790878754,inf,2.239398675653263e+23
1.5617352614015572,,2.4169708243071007e+23
1.5684093437152393,,2.606351587079995e+23
1.575083426028921,,2.808138356425397e+23
1.5817575083426028,,3.022943868129639e+23
1.588431590656285,,3.251395390098786e+23
1.5951056729699666,,3.494133792284008e+23
1.6017797552836484,,3.7518124933677545e+23
1.6084538375973305,,4.0250962801985536e+23
1.6151279199110122,,4.314659996380685e+23
1.621802002224694,,4.621187096896589e+23
1.6284760845383761,,4.9453680661651935e+23
1.6351501668520578,,5.2878986975189444e+23
1.6418242491657395,,5.6494782327154136e+23
1.6484983314794217,,6.030807360784917e+23
1.6551724137931034,,6.432586076253252e+23
1.6618464961067854,,6.855511397565666e+23
1.6685205784204673,,7.30027494737254e+23
1.675194660734149,,7.767560397217036e+23
1.681868743047831,,8.258040780084769e+23
1.688542825361513,,8.77237567523399e+23
1.6952169076751946,,9.311208270715455e+23
1.7018909899888766,,9.875162310009585e+23
1.7085650723025585,,1.046483893024987e+24
1.7152391546162402,,1.1080813400558933e+24
1.7219132369299222,,1.1723631770090267e+24
1.728587319243604,,1.2393807436439117e+24
1.7352614015572858,,1.3091817646149923e+24
1.7419354838709677,,1.3818099940102594e+24
1.7486095661846497,,1.4573048557586914e+24
1.7552836484983314,,1.5357010813881233e+24
1.7619577308120133,,1.6170283467111918e+24
1.7686318131256953,,1.7013109091087802e+24
1.7753058954393772,,1.7885672471664445e+24
1.781979977753059,,1.8788097044986426e+24
1.7886540600667409,,1.9720441396677675e+24
1.7953281423804228,,2.0682695841684836e+24
1.8020022246941045,,2.167477910502383e+24
1.8086763070077865,,2.2696535124123267e+24
1.8153503893214684,,2.3747729993791555e+24
1.8220244716351501,,2.4828049075053134e+24
1.828698553948832,,2.593709428919306e+24
1.835372636262514,,2.7074381618311434e+24
1.8420467185761957,,2.823933883351787e+24
1.8487208008898777,,2.943130347158194e+24
1.8553948832035596,,3.064952108039607e+24
1.8620689655172413,,3.1893143753001213e+24
1.8687430478309233,,3.3161228969167976e+24
1.8754171301446052,,3.445273876261675e+24
1.882091212458287,,3.576653923090092e+24
1.8887652947719689,,3.710140040376824e+24
1.8954393770856508,,3.845599648445767e+24
1.9021134593993325,,3.9828906476889847e+24
1.9087875417130145,,4.121861521007122e+24
1.9154616240266962,,4.262351476926155e+24
1.9221357063403783,,4.404190634156083e+24
1.9288097886540603,,4.547200248156248e+24
1.935483870967742,,4.69119298006065e+24
1.9421579532814237,,4.835973208095686e+24
1.9488320355951056,,4.981337381394015e+24
1.9555061179087878,,5.127074415872523e+24
1.9621802002224695,,5.27296613160138e+24
1.9688542825361515,,5.418787730846477e+24
1.9755283648498332,,5.564308315720432e+24
1.982202447163515,,5.70929144413005e+24
1.9888765294771968,,5.853495722461795e+24
1.995550611790879,,5.996675433203597e+24
2.002224694104561,,6.138581195462799e+24
2.0088987764182424,,6.27896065610833e+24
2.0155728587319244,,6.417559209041354e+24
2.0222469410456063,,6.554120739885623e+24
2.028921023359288,,6.688388393187063e+24
2.03559510567297,,6.820105359024398e+24
2.042269187986652,,6.94901567575977e+24
2.0489432703003336,,7.074865045502661e+24
2.0556173526140156,,7.197401658722355e+24
2.0622914349276975,,7.316377024326202e+24
2.068965517241379,,7.431546801423384e+24
2.0756395995550614,,7.542671628918106e+24
2.0823136818687433,,7.649517949023105e+24
2.088987764182425,,7.751858820754973e+24
2.0956618464961068,,7.849474719466895e+24
2.1023359288097887,,7.942154318493673e+24
2.1090100111234706,,8.029695249027187e+24
2.1156840934371526,,8.111904834408768e+24
2.1223581757508345,,8.188600795117831e+24
2.129032258064516,,8.259611920852841e+24
2.135706340378198,,8.324778706241503e+24
2.14238042269188,,8.383953946880456e+24
2.149054505005562,,8.437003292590304e+24
2.1557285873192438,,8.483805754978103e+24
2.1624026696329257,,8.524254166625706e+24
2.169076751946607,,8.558255589466228e+24
2.175750834260289,,8.585731670172134e+24
2.182424916573971,,8.606618940653959e+24
2.189098998887653,,8.620869062057602e+24
2.195773081201335,,8.628449010948098e+24
2.202447163515017,,8.629341206676707e+24
2.2091212458286984,,8.623543579244198e+24
2.2157953281423803,,8.611069577293892e+24
2.2224694104560627,,8.591948116191252e+24
2.229143492769744,,8.566223466470468e+24
2.235817575083426,,8.533955083249971e+24
2.242491657397108,,8.495217377536426e+24
2.2491657397107896,,8.450099430647603e+24
2.2558398220244715,,8.398704653287316e+24
2.262513904338154,,8.34115039109747e+24
2.2691879866518354,,8.277567478791727e+24
2.2758620689655173,,8.208099745240331e+24
2.2825361512791993,,8.132903472124422e+24
2.289210233592881,,8.052146809009247e+24
2.2958843159065627,,7.966009147897421e+24
2.302558398220245,,7.874680460514522e+24
2.3092324805339266,,7.778360601748904e+24
2.3159065628476085,,7.677258582814192e+24
2.3225806451612905,,7.571591817826534e+24
2.329254727474972,,7.461585347587606e+24
2.3359288097886544,,7.347471044439461e+24
2.3426028921023363,,7.22948680210729e+24
2.349276974416018,,7.107875714471613e+24
2.3559510567296997,,6.98288524721249e+24
2.3626251390433817,,6.854766406244943e+24
2.369299221357063,,6.723772906818056e+24
2.3759733036707456,,6.590160347080454e+24
2.3826473859844275,,6.454185389823038e+24
2.389321468298109,,6.316104955996998e+24
2.395995550611791,,6.176175433472665e+24
2.402669632925473,,6.034651904353264e+24
2.4093437152391544,,5.891787393989526e+24
2.4160177975528367,,5.747832144657021e+24
2.4226918798665187,,5.60303291666008e+24
2.4293659621802,,5.457632319415806e+24
2.436040044493882,,5.311868174850773e+24
2.442714126807564,,5.165972915213117e+24
2.449388209121246,,5.020173017165754e+24
2.456062291434928,,4.874688473784511e+24
2.46273637374861,,4.7297323058390404e+24
2.4694104560622914,,4.585510113487439e+24
2.4760845383759733,,4.442219669267891e+24
2.4827586206896552,,4.300050553025386e+24
2.489432703003337,,4.1591838291692865e+24
2.496106785317019,,4.0197917664203993e+24
2.502780867630701,,3.8820375999751873e+24
2.5094549499443826,,3.746075335792001e+24
2.5161290322580645,,3.612049596489898e+24
2.5228031145717464,,3.4800955081469946e+24
2.5294771968854284,,3.350338627092643e+24
2.5361512791991103,,3.222894905607459e+24
2.5428253615127923,,3.097870695277625e+24
2.5494994438264738,,2.9753627865964705e+24
2.5561735261401557,,2.8554584832664946e+24
2.562847608453838,,2.738235709530265e+24
2.5695216907675196,,2.6237631487486184e+24
2.5761957730812015,,2.512100411349571e+24
2.5828698553948835,,2.4032982301917865e+24
2.589543937708565,,2.2973986813215297e+24
2.596218020022247,,2.1944354280523712e+24
2.6028921023359293,,2.094433986261633e+24
2.6095661846496108,,1.9974120087766289e+24
2.6162402669632927,,1.9033795867164096e+24
2.6229143492769746,,1.8123395656608767e+24
2.629588431590656,,1.7242878745374482e+24
2.636262513904338,,1.6392138651459772e+24
2.6429365962180205,,1.5571006602840774e+24
2.649610678531702,,1.47792550848686e+24
2.656284760845384,,1.4016601434562672e+24
2.662958843159066,,1.328271146325227e+24
2.6696329254727473,,1.2577203089792562e+24
2.6763070077864293,,1.1899649967425917e+24
2.6829810901001117,,1.1249585088261956e+24
2.689655172413793,,1.0626504350300416e+24
2.696329254727475,,1.0029870072915071e+24
2.703003337041157,,9.459114447741155e+23
2.7096774193548385,,8.913642912955123e+23
2.716351501668521,,8.39283743999931e+23
2.723025583982203,,7.896059722872875e+23
2.7296996662958843,,7.422654261178442e+23
2.7363737486095663,,6.971951329175591e+23
2.743047830923248,,6.543269824137216e+23
2.7497219132369297,,6.135919988330676e+23
2.756395995550612,,5.749205999944284e+23
2.763070077864294,,5.382428429246753e+23
2.7697441601779755,,5.034886557197901e+23
2.7764182424916575,,4.7058805546200825e+23
2.7830923248053394,,4.394713520885932e+23
2.789766407119021,,4.1006933818784046e+23
2.7964404894327033,,3.8231346477298735e+23
2.8031145717463852,,3.5613600315468214e+23
2.8097886540600667,,3.3147019309734785e+23
2.8164627363737487,,3.082503775042269e+23
2.8231368186874306,,2.8641212392981282e+23
2.8298109010011125,,2.6589233326700533e+23
2.8364849833147945,,2.4662933599957146e+23
2.8431590656284764,,2.2856297644841628e+23
2.849833147942158,,2.116346854730143e+23
2.85650723025584,,1.9578754211705258e+23
2.863181312569522,,1.809663247102538e+23
2.8698553948832037,,1.6711755195656444e+23
2.8765294771968857,,1.541895145526408e+23
2.8832035595105676,,1.4213229789008415e+23
2.889877641824249,,1.308977964004458e+23
2.896551724137931,,1.204397201038016e+23
2.903225806451613,,1.1071359392006541e+23
2.909899888765295,,1.016767502973629e+23
2.916573971078977,,9.328831570403502e+22
2.923248053392659,,8.550919152042313e+22
2.9299221357063403,,7.830202985384453e+22
2.9365962180200222,,7.16312047852757e+22
2.943270300333704,,6.5462779539567915e+22
2.949944382647386,,5.9764470052746825e+22
2.956618464961068,,5.450560539032194e+22
2.96329254727475,,4.965708544984452e+22
2.9699666295884315,,4.519133635938055e+22
2.9766407119021134,,4.10822639613464e+22
2.9833147942157954,,3.7305205748492134e+22
2.9899888765294773,,3.38368815958887e+22
2.9966629588431593,,3.0655343609757533e+22
3.003337041156841,,2.773992539104775e+22
3.0100111234705227,,2.5071190988935947e+22
3.0166852057842046,,2.263088379705715e+22
3.0233592880978866,,2.0401875623371073e+22
3.0300333704115685,,1.8368116143237842e+22
3.0367074527252504,,1.6514582924608018e+22
3.0433815350389324,,1.4827232194307572e+22
3.050055617352614,,1.3292950495272836e+22
3.0567296996662963,,1.1899507366331167e+22
3.0634037819799778,,1.063550915876068e+22
3.0700778642936597,,9.49035408743213e+21
3.0767519466073416,,8.454188598866419e+21
3.083426028921023,,7.517865124032057e+21
3.090100111234705,,6.672901270175644e+21
3.0967741935483875,,5.911440493414113e+21
3.103448275862069,,5.226214282214198e+21
3.110122358175751,,4.610505871222455e+21
3.116796440489433,,4.058115495174005e+21
3.1234705228031143,,3.563327183764764e+21
3.1301446051167963,,3.1208770903985996e+21
3.1368186874304786,,2.725923340578933e+21
3.14349276974416,,2.37401737937086e+21
3.150166852057842,,2.0610767917735236e+21
3.156840934371524,,1.7833595649773443e+21
3.1635150166852055,,1.5374397572907658e+21
3.1701890989988875,,1.3201845349687912e+21
3.17686318131257,,1.1287325352155627e+21
3.1835372636262513,,9.60473511225202e+20
3.1902113459399333,,8.130292132258096e+20
3.196885428253615,,6.842354580613275e+20
3.2035595105672967,,5.7212533884299254e+20
3.210233592880979,,4.749135255887787e+20
3.216907675194661,,3.909816075070168e+20
3.2235817575083425,,3.188644276330635e+20
3.2302558398220245,,2.572373608616366e+20
3.2369299221357064,,2.0490448699830537e+20
3.243604004449388,,1.607876112515973e+20
3.2502780867630703,,1.2391608557245753e+20
3.2569521690767522,,9.341738539332382e+19
3.2636262513904337,,6.85083975993181e+19
3.2703003337041157,,4.8487376955691565e+19
3.2769744160177976,,3.272652969665991e+19
3.283648498331479,,2.0665184531680563e+19
3.2903225806451615,,1.1803512927623608e+19
3.2969966629588434,,5.696762163012029e+18
3.303670745272525,,1.9499663086824842e+18
3.310344827586207,,2.1310195478341587e+17
3.317018909899889,,1.7665716519246464e+17
3.3236929922135707,,1.154282869149953e+18
3.3303670745272527,,7.886515507251951e+17
3.3370411568409346,,4276066061078619.5
3.343715239154616,,1.0402760647911345e+18
3.350389321468298,,2.6049009777868636e+18
3.35706340378198,,1.4330416395174026e+18
3.363737486095662,,1.8788133952485005e+17
3.370411568409344,,1.0487581939539106e+17
3.377085650723026,,8.21011214111985e+17
3.3837597330367073,,7.832809177300393e+17
3.3904338153503892,,3.617425386978617e+16
3.397107897664071,,4.5316312275919654e+17
3.403781979977753,,1.882299325458065e+18
3.410456062291435,,1.8249766449322314e+18
3.417130144605117,,4.7610905060491424e+17
3.4238042269187985,,7062766426138563.0
3.4304783092324804,,2.4996657459914102e+17
3.437152391546163,,8.264122010098825e+17
3.4438264738598443,,3.595683963626681e+17
3.4505005561735262,,3653938776215739.5
3.457174638487208,,4.079543561125213e+17
3.4638487208008897,,1.5099413039299535e+18
3.4705228031145716,,1.5301067380357942e+18
3.477196885428254,,6.534338397441242e+17
3.4838709677419355,,4.104207935760655e+16
3.4905450500556174,,4.36803190538046e+16
3.4972191323692994,,6.061462504866484e+17
3.503893214682981,,5.243385432081885e+17
3.510567296996663,,1.5140892984255862e+17
3.517241379310345,,2.7594355858439014e+17
3.5239154616240267,,6.292892087836125e+17
3.5305895439377086,,1.3682156225654612e+18
3.5372636262513906,,4.6901622783425363e+17
3.543937708565072,,8.692855893769638e+17
3.5506117908787544,,3.511689645837046e+16
3.5572858731924364,,8.619660625221349e+16
3.563959955506118,,1.4343537778939816e+17
3.5706340378198,,9.976177359581135e+17
3.5773081201334818,,6.057407289734245e+16
3.5839822024471633,,5.702662117295962e+16
3.5906562847608456,,1.837178489746553e+17
3.5973303670745276,,2.8828603770644485e+18
3.604004449388209,,7366297297691974.0
3.610678531701891,,2.8378759851777833e+18
3.617352614015573,,3.2649084314932915e+17
3.6240266963292544,,1.1174019133203026e+16
3.630700778642937,,4.7498696356996915e+17
3.6373748609566188,,5.5530952442262637e+17
3.6440489432703003,,1.1771289303948867e+18
3.650723025583982,,3.03293202756014e+17
3.657397107897664,,4.345592865524501e+16
3.664071190211346,,2.7307513069905686e+17
3.670745272525028,,5.865869369237802e+17
3.67741935483871,,1.7260338954582625e+18
3.6840934371523915,,2.4616778766925398e+17
3.6907675194660734,,4.55370749007444e+16
3.6974416017797553,,4.1870442737343974e+17
3.7041156840934373,,5.4991139920249736e+16
3.710789766407119,,2.0191150156947564e+18
3.717463848720801,,8.353365585536541e+17
3.7241379310344827,,3.2006733317769837e+17
3.7308120133481646,,7.80095034952292e+17
3.7374860956618465,,8.983946002455584e+17
3.7441601779755285,,3.183865899142709e+17
3.7508342602892104,,6.218426993421943e+17
3.7575083426028923,,3.082125896873035e+16
3.764182424916574,,1.5758769321655642e+18
3.770856507230256,,6.826090849913367e+17
3.7775305895439377,,3.4640590430586323e+17
3.7842046718576197,,2.5050709150378432e+17
3.7908787541713016,,8.908883393850486e+17
3.7975528364849835,,1.758747634982575e+17
3.804226918798665,,5.668427598990917e+17
3.810901001112347,,1.8456836053510518e+17
3.817575083426029,,1.016935867853766e+17
3.8242491657397104,,9993413402676090.0
3.8309232480533923,,4.8290868990387117e+17
3.837597330367075,,2.0716136622331843e+18
3.8442714126807567,,1.1036850026077155e+17
3.8509454949944386,,5.249131839732854e+16
3.8576195773081206,,1.4346498675098557e+18
3.864293659621802,,1.2462335097437005e+17
3.870967741935484,,2.2761092218572923e+18
3.877641824249166,,7.14982350644495e+17
3.8843159065628474,,2.9321226711258266e+17
3.8909899888765294,,4.272291083101544e+17
3.8976640711902113,,2.9440568169758428e+16
3.904338153503893,,1.8561328528135776e+17
3.9110122358175756,,1.3716020059019658e+17
3.9176863181312576,,2.679708439073195e+17
3.924360400444939,,1.9933634973921344e+18
3.931034482758621,,4.15410882612359e+17
3.937708565072303,,1.4350030933480256e+17
3.9443826473859844,,8.077937948519758e+16
3.9510567296996664,,3.503555125284986e+18
3.9577308120133483,,1.6809662738116483e+17
3.96440489432703,,1.350571438706592e+18
